date,product_name,category,quantity_sold,quantity_wasted,is_weekend,is_holiday,day_of_week
2024-10-08,Organic Strawberries,Produce,47,6,False,False,1
2024-10-08,Whole Milk (1 gallon),Dairy,81,4,False,False,1
2024-10-09,Hot Dogs (8-pack),Meat,59,5,False,False,2
2024-10-09,Organic Strawberries,Produce,56,7,False,False,2
2024-10-09,Whole Milk (1 gallon),Dairy,83,6,False,False,2
2024-10-10,Hot Dogs (8-pack),Meat,43,2,False,False,3
2024-10-10,Organic Strawberries,Produce,37,6,False,False,3
2024-10-10,Whole Milk (1 gallon),Dairy,81,5,False,False,3
2024-10-11,Hot Dogs (8-pack),Meat,68,4,False,False,4
2024-10-11,Organic Strawberries,Produce,52,6,False,False,4
2024-10-11,Whole Milk (1 gallon),Dairy,95,6,False,False,4
2024-10-12,Hot Dogs (8-pack),Meat,122,8,True,False,5
2024-10-12,Organic Strawberries,Produce,55,9,True,False,5
2024-10-12,Whole Milk (1 gallon),Dairy,84,6,True,False,5
2024-10-13,Hot Dogs (8-pack),Meat,62,3,True,False,6
2024-10-13,Organic Strawberries,Produce,57,7,True,False,6
2024-10-13,Whole Milk (1 gallon),Dairy,70,3,True,False,6
2024-10-14,Hot Dogs (8-pack),Meat,47,3,False,False,0
2024-10-14,Organic Strawberries,Produce,42,6,False,False,0
2024-10-14,Whole Milk (1 gallon),Dairy,99,8,False,False,0
2024-10-15,Hot Dogs (8-pack),Meat,54,3,False,False,1
2024-10-15,Organic Strawberries,Produce,33,5,False,False,1
2024-10-15,Whole Milk (1 gallon),Dairy,82,5,False,False,1
2024-10-16,Hot Dogs (8-pack),Meat,76,5,False,False,2
2024-10-16,Organic Strawberries,Produce,45,8,False,False,2
2024-10-16,Whole Milk (1 gallon),Dairy,101,5,False,False,2
2024-10-17,Hot Dogs (8-pack),Meat,51,4,False,False,3
2024-10-17,Organic Strawberries,Produce,31,3,False,False,3
2024-10-17,Whole Milk (1 gallon),Dairy,60,4,False,False,3
2024-10-18,Hot Dogs (8-pack),Meat,69,5,False,False,4
2024-10-18,Organic Strawberries,Produce,49,8,False,False,4
2024-10-18,Whole Milk (1 gallon),Dairy,90,4,False,False,4
2024-10-19,Hot Dogs (8-pack),Meat,111,8,True,False,5
2024-10-19,Organic Strawberries,Produce,51,6,True,False,5
2024-10-19,Whole Milk (1 gallon),Dairy,140,8,True,False,5
2024-10-20,Hot Dogs (8-pack),Meat,90,8,True,False,6
2024-10-20,Organic Strawberries,Produce,50,5,True,False,6
2024-10-20,Whole Milk (1 gallon),Dairy,94,6,True,False,6
2024-10-21,Hot Dogs (8-pack),Meat,48,4,False,False,0
2024-10-21,Organic Strawberries,Produce,31,4,False,False,0
2024-10-21,Whole Milk (1 gallon),Dairy,109,5,False,False,0
2024-10-22,Hot Dogs (8-pack),Meat,48,2,False,False,1
2024-10-22,Organic Strawberries,Produce,24,4,False,False,1
2024-10-22,Whole Milk (1 gallon),Dairy,81,5,False,False,1
2024-10-23,Hot Dogs (8-pack),Meat,36,2,False,False,2
2024-10-23,Organic Strawberries,Produce,29,3,False,False,2
2024-10-23,Whole Milk (1 gallon),Dairy,59,3,False,False,2
2024-10-24,Hot Dogs (8-pack),Meat,39,1,False,False,3
2024-10-24,Organic Strawberries,Produce,28,4,False,False,3
2024-10-24,Whole Milk (1 gallon),Dairy,67,4,False,False,3
2024-10-25,Hot Dogs (8-pack),Meat,59,4,False,False,4
2024-10-25,Organic Strawberries,Produce,27,4,False,False,4
2024-10-25,Whole Milk (1 gallon),Dairy,56,4,False,False,4
2024-10-26,Hot Dogs (8-pack),Meat,111,10,True,False,5
2024-10-26,Organic Strawberries,Produce,55,18,True,False,5
2024-10-26,Whole Milk (1 gallon),Dairy,133,7,True,False,5
2024-10-27,Hot Dogs (8-pack),Meat,81,6,True,False,6
2024-10-27,Organic Strawberries,Produce,41,7,True,False,6
2024-10-27,Whole Milk (1 gallon),Dairy,91,4,True,False,6
2024-10-28,Hot Dogs (8-pack),Meat,46,3,False,False,0
2024-10-28,Organic Strawberries,Produce,32,4,False,False,0
2024-10-28,Whole Milk (1 gallon),Dairy,66,5,False,False,0
2024-10-29,Hot Dogs (8-pack),Meat,38,3,False,False,1
2024-10-29,Organic Strawberries,Produce,40,7,False,False,1
2024-10-29,Whole Milk (1 gallon),Dairy,94,4,False,False,1
2024-10-30,Hot Dogs (8-pack),Meat,28,2,False,False,2
2024-10-30,Organic Strawberries,Produce,23,2,False,False,2
2024-10-30,Whole Milk (1 gallon),Dairy,91,6,False,False,2
2024-10-31,Hot Dogs (8-pack),Meat,93,8,False,False,3
2024-10-31,Organic Strawberries,Produce,46,8,False,False,3
2024-10-31,Whole Milk (1 gallon),Dairy,94,15,False,False,3
2024-11-01,Hot Dogs (8-pack),Meat,76,15,False,False,4
2024-11-01,Organic Strawberries,Produce,45,6,False,False,4
2024-11-01,Whole Milk (1 gallon),Dairy,88,6,False,False,4
2024-11-02,Hot Dogs (8-pack),Meat,50,2,True,False,5
2024-11-02,Organic Strawberries,Produce,27,4,True,False,5
2024-11-02,Whole Milk (1 gallon),Dairy,83,5,True,False,5
2024-11-03,Hot Dogs (8-pack),Meat,64,3,True,False,6
2024-11-03,Organic Strawberries,Produce,27,3,True,False,6
2024-11-03,Whole Milk (1 gallon),Dairy,110,8,True,False,6
2024-11-04,Hot Dogs (8-pack),Meat,49,3,False,False,0
2024-11-04,Organic Strawberries,Produce,15,1,False,False,0
2024-11-04,Whole Milk (1 gallon),Dairy,92,5,False,False,0
2024-11-05,Hot Dogs (8-pack),Meat,38,2,False,False,1
2024-11-05,Organic Strawberries,Produce,34,4,False,False,1
2024-11-05,Whole Milk (1 gallon),Dairy,73,3,False,False,1
2024-11-06,Hot Dogs (8-pack),Meat,52,3,False,False,2
2024-11-06,Organic Strawberries,Produce,32,4,False,False,2
2024-11-06,Whole Milk (1 gallon),Dairy,55,4,False,False,2
2024-11-07,Hot Dogs (8-pack),Meat,35,2,False,False,3
2024-11-07,Organic Strawberries,Produce,24,3,False,False,3
2024-11-07,Whole Milk (1 gallon),Dairy,76,3,False,False,3
2024-11-08,Hot Dogs (8-pack),Meat,47,4,False,False,4
2024-11-08,Organic Strawberries,Produce,23,3,False,False,4
2024-11-08,Whole Milk (1 gallon),Dairy,75,6,False,False,4
2024-11-09,Hot Dogs (8-pack),Meat,112,7,True,False,5
2024-11-09,Organic Strawberries,Produce,40,5,True,False,5
2024-11-09,Whole Milk (1 gallon),Dairy,135,10,True,False,5
2024-11-10,Hot Dogs (8-pack),Meat,66,5,True,False,6
2024-11-10,Organic Strawberries,Produce,38,5,True,False,6
2024-11-10,Whole Milk (1 gallon),Dairy,131,8,True,False,6
2024-11-11,Hot Dogs (8-pack),Meat,29,2,False,False,0
2024-11-11,Organic Strawberries,Produce,23,2,False,False,0
2024-11-11,Whole Milk (1 gallon),Dairy,90,6,False,False,0
2024-11-12,Hot Dogs (8-pack),Meat,38,3,False,False,1
2024-11-12,Organic Strawberries,Produce,26,3,False,False,1
2024-11-12,Whole Milk (1 gallon),Dairy,81,4,False,False,1
2024-11-13,Hot Dogs (8-pack),Meat,36,2,False,False,2
2024-11-13,Organic Strawberries,Produce,19,3,False,False,2
2024-11-13,Whole Milk (1 gallon),Dairy,88,6,False,False,2
2024-11-14,Hot Dogs (8-pack),Meat,30,2,False,False,3
2024-11-14,Organic Strawberries,Produce,20,3,False,False,3
2024-11-14,Whole Milk (1 gallon),Dairy,68,3,False,False,3
2024-11-15,Hot Dogs (8-pack),Meat,56,4,False,False,4
2024-11-15,Organic Strawberries,Produce,28,3,False,False,4
2024-11-15,Whole Milk (1 gallon),Dairy,102,8,False,False,4
2024-11-16,Hot Dogs (8-pack),Meat,63,5,True,False,5
2024-11-16,Organic Strawberries,Produce,24,3,True,False,5
2024-11-16,Whole Milk (1 gallon),Dairy,86,4,True,False,5
2024-11-17,Hot Dogs (8-pack),Meat,81,4,True,False,6
2024-11-17,Organic Strawberries,Produce,28,4,True,False,6
2024-11-17,Whole Milk (1 gallon),Dairy,110,6,True,False,6
2024-11-18,Hot Dogs (8-pack),Meat,26,2,False,False,0
2024-11-18,Organic Strawberries,Produce,12,1,False,False,0
2024-11-18,Whole Milk (1 gallon),Dairy,76,4,False,False,0
2024-11-19,Hot Dogs (8-pack),Meat,29,2,False,False,1
2024-11-19,Organic Strawberries,Produce,16,1,False,False,1
2024-11-19,Whole Milk (1 gallon),Dairy,66,3,False,False,1
2024-11-20,Hot Dogs (8-pack),Meat,34,2,False,False,2
2024-11-20,Organic Strawberries,Produce,25,3,False,False,2
2024-11-20,Whole Milk (1 gallon),Dairy,104,5,False,False,2
2024-11-21,Hot Dogs (8-pack),Meat,18,1,False,False,3
2024-11-21,Organic Strawberries,Produce,23,3,False,False,3
2024-11-21,Whole Milk (1 gallon),Dairy,112,7,False,False,3
2024-11-22,Hot Dogs (8-pack),Meat,32,2,False,False,4
2024-11-22,Organic Strawberries,Produce,24,8,False,False,4
2024-11-22,Whole Milk (1 gallon),Dairy,102,4,False,False,4
2024-11-23,Hot Dogs (8-pack),Meat,53,3,True,False,5
2024-11-23,Organic Strawberries,Produce,27,4,True,False,5
2024-11-23,Whole Milk (1 gallon),Dairy,174,13,True,False,5
2024-11-24,Hot Dogs (8-pack),Meat,76,4,True,False,6
2024-11-24,Organic Strawberries,Produce,28,5,True,False,6
2024-11-24,Whole Milk (1 gallon),Dairy,133,7,True,False,6
2024-11-25,Hot Dogs (8-pack),Meat,30,2,False,False,0
2024-11-25,Organic Strawberries,Produce,19,1,False,False,0
2024-11-25,Whole Milk (1 gallon),Dairy,121,6,False,False,0
2024-11-26,Hot Dogs (8-pack),Meat,33,2,False,False,1
2024-11-26,Organic Strawberries,Produce,22,3,False,False,1
2024-11-26,Whole Milk (1 gallon),Dairy,110,6,False,False,1
2024-11-27,Hot Dogs (8-pack),Meat,47,4,False,False,2
2024-11-27,Organic Strawberries,Produce,28,4,False,False,2
2024-11-27,Whole Milk (1 gallon),Dairy,140,17,False,False,2
2024-11-28,Hot Dogs (8-pack),Meat,35,2,False,True,3
2024-11-28,Organic Strawberries,Produce,13,4,False,True,3
2024-11-28,Whole Milk (1 gallon),Dairy,122,6,False,True,3
2024-11-29,Hot Dogs (8-pack),Meat,37,4,False,False,4
2024-11-29,Organic Strawberries,Produce,22,3,False,False,4
2024-11-29,Whole Milk (1 gallon),Dairy,139,11,False,False,4
2024-11-30,Hot Dogs (8-pack),Meat,38,2,True,False,5
2024-11-30,Organic Strawberries,Produce,26,3,True,False,5
2024-11-30,Whole Milk (1 gallon),Dairy,112,5,True,False,5
2024-12-01,Hot Dogs (8-pack),Meat,57,3,True,False,6
2024-12-01,Organic Strawberries,Produce,21,3,True,False,6
2024-12-01,Whole Milk (1 gallon),Dairy,141,8,True,False,6
2024-12-02,Hot Dogs (8-pack),Meat,22,1,False,False,0
2024-12-02,Organic Strawberries,Produce,11,1,False,False,0
2024-12-02,Whole Milk (1 gallon),Dairy,95,5,False,False,0
2024-12-03,Hot Dogs (8-pack),Meat,20,1,False,False,1
2024-12-03,Organic Strawberries,Produce,14,1,False,False,1
2024-12-03,Whole Milk (1 gallon),Dairy,96,4,False,False,1
2024-12-04,Hot Dogs (8-pack),Meat,19,1,False,False,2
2024-12-04,Organic Strawberries,Produce,18,2,False,False,2
2024-12-04,Whole Milk (1 gallon),Dairy,94,4,False,False,2
2024-12-05,Hot Dogs (8-pack),Meat,26,2,False,False,3
2024-12-05,Organic Strawberries,Produce,15,2,False,False,3
2024-12-05,Whole Milk (1 gallon),Dairy,128,8,False,False,3
2024-12-06,Hot Dogs (8-pack),Meat,28,2,False,False,4
2024-12-06,Organic Strawberries,Produce,13,1,False,False,4
2024-12-06,Whole Milk (1 gallon),Dairy,136,9,False,False,4
2024-12-07,Hot Dogs (8-pack),Meat,47,3,True,False,5
2024-12-07,Organic Strawberries,Produce,19,3,True,False,5
2024-12-07,Whole Milk (1 gallon),Dairy,136,7,True,False,5
2024-12-08,Hot Dogs (8-pack),Meat,33,2,True,False,6
2024-12-08,Organic Strawberries,Produce,10,1,True,False,6
2024-12-08,Whole Milk (1 gallon),Dairy,129,9,True,False,6
2024-12-09,Hot Dogs (8-pack),Meat,13,1,False,False,0
2024-12-09,Organic Strawberries,Produce,10,1,False,False,0
2024-12-09,Whole Milk (1 gallon),Dairy,69,3,False,False,0
2024-12-10,Hot Dogs (8-pack),Meat,31,2,False,False,1
2024-12-10,Organic Strawberries,Produce,17,2,False,False,1
2024-12-10,Whole Milk (1 gallon),Dairy,110,8,False,False,1
2024-12-11,Hot Dogs (8-pack),Meat,19,1,False,False,2
2024-12-11,Organic Strawberries,Produce,8,1,False,False,2
2024-12-11,Whole Milk (1 gallon),Dairy,83,6,False,False,2
2024-12-12,Hot Dogs (8-pack),Meat,25,1,False,False,3
2024-12-12,Organic Strawberries,Produce,14,1,False,False,3
2024-12-12,Whole Milk (1 gallon),Dairy,72,5,False,False,3
2024-12-13,Hot Dogs (8-pack),Meat,29,3,False,False,4
2024-12-13,Organic Strawberries,Produce,13,2,False,False,4
2024-12-13,Whole Milk (1 gallon),Dairy,107,5,False,False,4
2024-12-14,Hot Dogs (8-pack),Meat,45,3,True,False,5
2024-12-14,Organic Strawberries,Produce,18,3,True,False,5
2024-12-14,Whole Milk (1 gallon),Dairy,177,10,True,False,5
2024-12-15,Hot Dogs (8-pack),Meat,31,2,True,False,6
2024-12-15,Organic Strawberries,Produce,14,2,True,False,6
2024-12-15,Whole Milk (1 gallon),Dairy,94,5,True,False,6
2024-12-16,Hot Dogs (8-pack),Meat,20,1,False,False,0
2024-12-16,Organic Strawberries,Produce,8,1,False,False,0
2024-12-16,Whole Milk (1 gallon),Dairy,95,5,False,False,0
2024-12-17,Hot Dogs (8-pack),Meat,18,3,False,False,1
2024-12-17,Organic Strawberries,Produce,7,1,False,False,1
2024-12-17,Whole Milk (1 gallon),Dairy,104,5,False,False,1
2024-12-18,Hot Dogs (8-pack),Meat,14,1,False,False,2
2024-12-18,Organic Strawberries,Produce,10,1,False,False,2
2024-12-18,Whole Milk (1 gallon),Dairy,73,5,False,False,2
2024-12-19,Hot Dogs (8-pack),Meat,17,1,False,False,3
2024-12-19,Organic Strawberries,Produce,9,2,False,False,3
2024-12-19,Whole Milk (1 gallon),Dairy,118,5,False,False,3
2024-12-20,Hot Dogs (8-pack),Meat,21,1,False,False,4
2024-12-20,Organic Strawberries,Produce,9,1,False,False,4
2024-12-20,Whole Milk (1 gallon),Dairy,116,8,False,False,4
2024-12-21,Hot Dogs (8-pack),Meat,33,2,True,False,5
2024-12-21,Organic Strawberries,Produce,10,1,True,False,5
2024-12-21,Whole Milk (1 gallon),Dairy,154,9,True,False,5
2024-12-22,Hot Dogs (8-pack),Meat,30,2,True,False,6
2024-12-22,Organic Strawberries,Produce,8,1,True,False,6
2024-12-22,Whole Milk (1 gallon),Dairy,151,7,True,False,6
2024-12-23,Hot Dogs (8-pack),Meat,16,1,False,False,0
2024-12-23,Organic Strawberries,Produce,7,1,False,False,0
2024-12-23,Whole Milk (1 gallon),Dairy,173,14,False,False,0
2024-12-24,Hot Dogs (8-pack),Meat,30,2,False,True,1
2024-12-24,Organic Strawberries,Produce,3,0,False,True,1
2024-12-24,Whole Milk (1 gallon),Dairy,130,8,False,True,1
2024-12-25,Hot Dogs (8-pack),Meat,10,1,False,True,2
2024-12-25,Organic Strawberries,Produce,4,0,False,True,2
2024-12-25,Whole Milk (1 gallon),Dairy,189,12,False,True,2
2024-12-26,Hot Dogs (8-pack),Meat,23,1,False,False,3
2024-12-26,Organic Strawberries,Produce,9,1,False,False,3
2024-12-26,Whole Milk (1 gallon),Dairy,86,3,False,False,3
2024-12-27,Hot Dogs (8-pack),Meat,19,1,False,False,4
2024-12-27,Organic Strawberries,Produce,6,1,False,False,4
2024-12-27,Whole Milk (1 gallon),Dairy,106,6,False,False,4
2024-12-28,Hot Dogs (8-pack),Meat,40,2,True,False,5
2024-12-28,Organic Strawberries,Produce,8,1,True,False,5
2024-12-28,Whole Milk (1 gallon),Dairy,117,9,True,False,5
2024-12-29,Hot Dogs (8-pack),Meat,26,1,True,False,6
2024-12-29,Organic Strawberries,Produce,8,1,True,False,6
2024-12-29,Whole Milk (1 gallon),Dairy,157,8,True,False,6
2024-12-30,Hot Dogs (8-pack),Meat,13,2,False,False,0
2024-12-30,Organic Strawberries,Produce,5,1,False,False,0
2024-12-30,Whole Milk (1 gallon),Dairy,107,8,False,False,0
2024-12-31,Hot Dogs (8-pack),Meat,30,4,False,True,1
2024-12-31,Organic Strawberries,Produce,11,1,False,True,1
2024-12-31,Whole Milk (1 gallon),Dairy,117,9,False,True,1
